student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,first_gen
22899,1050-51,Dwarf,sandstone,female,Tessa,Cartvale,Tessa Cartvale,18,academic,7,no_known_disabilities,False
22900,1050-51,Dwarf,slate,male,Torvik,Truelock,Torvik Truelock,18,academic,1,no_known_disabilities,False
22901,1050-51,Dwarf,sandstone,male,Tonvik,Suntrail,Tonvik Suntrail,18,vocational,1,"adhd,communication_difficulties",True
22902,1050-51,Elf,yew,female,Marenel,Veilkeeper,Marenel Veilkeeper,18,academic,2,autistic_spectrum,False
22903,1050-51,Elf,holly,male,Emroth,Inkweaver,Emroth Inkweaver,21,academic,4,no_known_disabilities,True
22904,1050-51,Dwarf,slate,female,Vilda,Rivetfile,Vilda Rivetfile,18,academic,3,no_known_disabilities,False
22905,1050-51,Dwarf,alabaster,male,Kallin,Steadmarble,Kallin Steadmarble,18,vocational,3,autistic_spectrum,False
22906,1050-51,Dwarf,flint,neuter,Doni,Stonebar,Doni Stonebar,18,no_qualifications,1,no_known_disabilities,False
22907,1050-51,Dwarf,sandstone,neuter,Remi,Stonebroker,Remi Stonebroker,18,no_qualifications,3,no_known_disabilities,False
22908,1050-51,Elf,palm,male,Orven,Coralshade,Orven Coralshade,18,academic,1,no_known_disabilities,True
22909,1050-51,Elf,yew,female,Thalira,Thorncounsel,Thalira Thorncounsel,18,academic,6,no_known_disabilities,False
22910,1050-51,Dwarf,slate,female,Vessa,Gridforge,Vessa Gridforge,18,academic,8,no_known_disabilities,False
22911,1050-51,Dwarf,sandstone,male,Bram,Bridgeglen,Bram Bridgeglen,18,academic,4,no_known_disabilities,True
22912,1050-51,Dwarf,bismuth,female,Ivelle,Ironglint,Ivelle Ironglint,18,no_qualifications,2,no_known_disabilities,True
22913,1050-51,Elf,rowan,female,Veira,Ashbud,Veira Ashbud,18,academic,5,no_known_disabilities,False
22914,1050-51,Dwarf,slate,female,Tilna,Greylatch,Tilna Greylatch,18,vocational,5,no_known_disabilities,True
22915,1050-51,Dwarf,sandstone,female,Reya,Dealroot,Reya Dealroot,18,no_qualifications,6,no_known_disabilities,False
22916,1050-51,Elf,ash,male,Kaevan,Firestride,Kaevan Firestride,18,vocational,8,no_known_disabilities,False
22917,1050-51,Elf,yew,male,Corviel,Vowroot,Corviel Vowroot,18,academic,7,no_known_disabilities,False
22918,1050-51,Dwarf,alabaster,female,Tilda,Chalkhaven,Tilda Chalkhaven,18,no_qualifications,4,"mental_health_disability,adhd",False
22919,1050-51,Elf,holly,male,Emroth,Birchquorum,Emroth Birchquorum,18,academic,5,no_known_disabilities,False
22920,1050-51,Dwarf,alabaster,male,Halem,Wovenroot,Halem Wovenroot,18,no_qualifications,1,no_known_disabilities,True
22921,1050-51,Elf,yew,female,Elindra,Everjudged,Elindra Everjudged,18,vocational,6,no_known_disabilities,False
22922,1050-51,Dwarf,alabaster,female,Enia,Greyfold,Enia Greyfold,24,no_qualifications,3,no_known_disabilities,True
22923,1050-51,Elf,baobab,female,Qiraen,Highbark,Qiraen Highbark,18,academic,8,no_known_disabilities,False
22924,1050-51,Dwarf,sandstone,male,Elbin,Lightload,Elbin Lightload,18,academic,4,no_known_disabilities,False
22925,1050-51,Elf,holly,female,Elira,Inkweaver,Elira Inkweaver,18,vocational,3,no_known_disabilities,False
22926,1050-51,Elf,yew,male,Oloran,Vowroot,Oloran Vowroot,18,academic,8,no_known_disabilities,False
22927,1050-51,Dwarf,malachite,female,Grelka,Ingotroot,Grelka Ingotroot,18,vocational,6,no_known_disabilities,True
22928,1050-51,Dwarf,malachite,male,Jorvik,Filigree,Jorvik Filigree,18,vocational,5,physical_disability,False
22929,1050-51,Elf,ash,male,Vareth,Smokeveil,Vareth Smokeveil,18,vocational,6,no_known_disabilities,False
22930,1050-51,Dwarf,alabaster,male,Halem,Hushfallow,Halem Hushfallow,18,academic,4,"specific_learning_disability,communication_difficulties",False
22931,1050-51,Dwarf,alabaster,neuter,Braniel,Homehewer,Braniel Homehewer,18,no_qualifications,1,no_known_disabilities,True
22932,1050-51,Dwarf,alabaster,male,Halem,Mirebind,Halem Mirebind,18,vocational,1,no_known_disabilities,True
22933,1050-51,Dwarf,bismuth,male,Dremel,Notegrip,Dremel Notegrip,18,vocational,2,no_known_disabilities,False
22934,1050-51,Dwarf,alabaster,male,Jemin,Chalkhaven,Jemin Chalkhaven,18,vocational,2,"mental_health_disability,adhd,deaf_or_hearing_impaired",True
22935,1050-51,Elf,baobab,male,Thareon,Highbark,Thareon Highbark,18,academic,6,no_known_disabilities,False
22936,1050-51,Elf,rowan,neuter,Teylin,Hearthdrift,Teylin Hearthdrift,18,academic,2,physical_disability,True
22937,1050-51,Dwarf,slate,female,Nerra,Truelock,Nerra Truelock,18,academic,8,no_known_disabilities,False
22938,1050-51,Dwarf,granite,male,Thurn,Rockward,Thurn Rockward,18,academic,6,no_known_disabilities,True
22939,1050-51,Elf,holly,male,Thalion,Memorybraid,Thalion Memorybraid,23,academic,7,no_known_disabilities,False
22940,1050-51,Dwarf,granite,male,Thurn,Halberdfist,Thurn Halberdfist,18,academic,7,no_known_disabilities,False
22941,1050-51,Dwarf,obsidian,male,Zareth,Spiritforge,Zareth Spiritforge,18,academic,2,no_known_disabilities,True
22942,1050-51,Elf,ash,female,Elsha,Ashmantle,Elsha Ashmantle,18,academic,3,no_known_disabilities,False
22943,1050-51,Elf,holly,male,Thalion,Inkweaver,Thalion Inkweaver,18,academic,8,mental_health_disability,False
22944,1050-51,Dwarf,bismuth,female,Vilya,Gildspark,Vilya Gildspark,18,academic,4,no_known_disabilities,True
22945,1050-51,Elf,ash,female,Eira,Thunderroot,Eira Thunderroot,18,academic,5,physical_disability,True
22946,1050-51,Elf,holly,male,Calion,Candletome,Calion Candletome,18,academic,8,no_known_disabilities,False
22947,1050-51,Elf,holly,female,Lirien,Quietscribe,Lirien Quietscribe,18,academic,5,no_known_disabilities,True
22948,1050-51,Elf,holly,male,Caerel,Leafillum,Caerel Leafillum,18,academic,6,no_known_disabilities,False
22949,1050-51,Elf,baobab,male,Cyranor,Venerationbloom,Cyranor Venerationbloom,18,academic,8,no_known_disabilities,False
22950,1050-51,Dwarf,alabaster,female,Calla,Greyfold,Calla Greyfold,18,no_qualifications,1,no_known_disabilities,True
22951,1050-51,Dwarf,sandstone,male,Javin,Bargestone,Javin Bargestone,25,academic,4,no_known_disabilities,False
22952,1050-51,Dwarf,alabaster,male,Omren,Plainbrow,Omren Plainbrow,18,academic,1,no_known_disabilities,True
22953,1050-51,Elf,palm,male,Kelren,Sandcymbal,Kelren Sandcymbal,18,academic,6,other_neurodivergence,False
22954,1050-51,Elf,yew,male,Therenil,Thorncounsel,Therenil Thorncounsel,18,no_qualifications,2,no_known_disabilities,False
22955,1050-51,Dwarf,malachite,female,Skarna,Smeltwhistle,Skarna Smeltwhistle,18,academic,6,adhd,False
22956,1050-51,Dwarf,slate,male,Jarn,Etchbrace,Jarn Etchbrace,18,academic,4,no_known_disabilities,False
22957,1050-51,Elf,yew,neuter,Envel,Oathbarrow,Envel Oathbarrow,18,vocational,8,other_neurodivergence,False
22958,1050-51,Elf,baobab,male,Daevor,Vaultblossom,Daevor Vaultblossom,18,vocational,6,no_known_disabilities,False
22959,1050-51,Elf,rowan,male,Thalen,Brambletale,Thalen Brambletale,18,vocational,2,communication_difficulties,True
22960,1050-51,Dwarf,alabaster,male,Darel,Mosshearth,Darel Mosshearth,18,vocational,2,no_known_disabilities,False
22961,1050-51,Elf,holly,male,Elarion,Songindex,Elarion Songindex,19,academic,7,no_known_disabilities,False
22962,1050-51,Dwarf,flint,male,Thorkel,Oregrind,Thorkel Oregrind,18,vocational,1,deaf_or_hearing_impaired,False
22963,1050-51,Elf,baobab,neuter,Caerion,Regalspore,Caerion Regalspore,18,vocational,7,physical_disability,False
22964,1050-51,Dwarf,obsidian,neuter,Aurel,Truthloom,Aurel Truthloom,18,academic,7,specific_learning_disability,False
22965,1050-51,Elf,rowan,neuter,Eiran,Songroot,Eiran Songroot,18,vocational,6,no_known_disabilities,False
22966,1050-51,Elf,baobab,male,Daevor,Highbark,Daevor Highbark,18,academic,6,autistic_spectrum,False
22967,1050-51,Dwarf,granite,male,Keldrak,Shieldbrow,Keldrak Shieldbrow,18,academic,8,no_known_disabilities,False
22968,1050-51,Elf,yew,female,Ysira,Deeppledge,Ysira Deeppledge,18,vocational,7,adhd,False
22969,1050-51,Dwarf,flint,neuter,Doni,Coaljaw,Doni Coaljaw,18,vocational,4,wheelchair_user,True
22970,1050-51,Dwarf,bismuth,female,Ivelle,Glimmerlock,Ivelle Glimmerlock,18,academic,5,no_known_disabilities,False
22971,1050-51,Dwarf,alabaster,male,Edrik,Plainbrow,Edrik Plainbrow,18,no_qualifications,2,no_known_disabilities,False
22972,1050-51,Dwarf,alabaster,female,Merra,Kindgrip,Merra Kindgrip,18,academic,1,no_known_disabilities,True
22973,1050-51,Dwarf,sandstone,female,Mira,Wayweaver,Mira Wayweaver,19,vocational,6,no_known_disabilities,False
22974,1050-51,Dwarf,alabaster,neuter,Orien,Plainbrow,Orien Plainbrow,18,vocational,2,no_known_disabilities,False
22975,1050-51,Dwarf,bismuth,male,Ossel,Hologlint,Ossel Hologlint,18,academic,1,no_known_disabilities,False
22976,1050-51,Dwarf,sandstone,female,Nelka,Dustline,Nelka Dustline,18,vocational,1,no_known_disabilities,False
22977,1050-51,Elf,baobab,female,Alionae,Crownweaver,Alionae Crownweaver,18,academic,7,no_known_disabilities,False
22978,1050-51,Dwarf,malachite,male,Meldrak,Furnaceborn,Meldrak Furnaceborn,18,academic,5,no_known_disabilities,False
22979,1050-51,Dwarf,granite,male,Varnok,Ironsanct,Varnok Ironsanct,18,academic,6,no_known_disabilities,True
22980,1050-51,Dwarf,malachite,male,Jorvik,Draftcoil,Jorvik Draftcoil,18,academic,6,no_known_disabilities,False
22981,1050-51,Dwarf,flint,male,Karn,Coaljaw,Karn Coaljaw,18,no_qualifications,1,no_known_disabilities,True
22982,1050-51,Dwarf,slate,male,Grevik,Boltline,Grevik Boltline,18,academic,1,no_known_disabilities,True
22983,1050-51,Elf,palm,female,Elenya,Coralshade,Elenya Coralshade,18,academic,3,no_known_disabilities,True
22984,1050-51,Elf,holly,male,Halion,Scrollwarden,Halion Scrollwarden,18,academic,8,no_known_disabilities,False
22985,1050-51,Dwarf,flint,male,Drask,Cragburrow,Drask Cragburrow,18,academic,3,no_known_disabilities,False
22986,1050-51,Dwarf,malachite,female,Anra,Greasehaft,Anra Greasehaft,18,vocational,6,"mental_health_disability,adhd",True
22987,1050-51,Dwarf,malachite,female,Bronna,Gearmantle,Bronna Gearmantle,18,academic,1,no_known_disabilities,False
22988,1050-51,Dwarf,malachite,male,Dorek,Rivetbrow,Dorek Rivetbrow,18,academic,4,no_known_disabilities,False
22989,1050-51,Dwarf,granite,male,Bromdir,Bastionhold,Bromdir Bastionhold,18,vocational,4,no_known_disabilities,True
22990,1050-51,Elf,yew,male,Vaerion,Everjudged,Vaerion Everjudged,18,academic,8,autistic_spectrum,False
22991,1050-51,Dwarf,obsidian,male,Vareth,Nightmantle,Vareth Nightmantle,18,academic,7,"other_neurodivergence,deaf_or_hearing_impaired",False
22992,1050-51,Elf,rowan,male,Thalen,Cloudwhistle,Thalen Cloudwhistle,18,no_qualifications,7,no_known_disabilities,False
22993,1050-51,Elf,holly,male,Corlen,Inkweaver,Corlen Inkweaver,18,academic,8,no_known_disabilities,False
22994,1050-51,Dwarf,slate,male,Fenn,Gridforge,Fenn Gridforge,18,academic,3,mental_health_disability,False
22995,1050-51,Elf,baobab,female,Nirella,Regalspore,Nirella Regalspore,18,academic,7,no_known_disabilities,False
22996,1050-51,Elf,yew,male,Eredor,Vowroot,Eredor Vowroot,18,academic,3,no_known_disabilities,True
22997,1050-51,Elf,yew,female,Silrien,Yewmantle,Silrien Yewmantle,18,academic,7,no_known_disabilities,True
22998,1050-51,Elf,holly,female,Elira,Quietscribe,Elira Quietscribe,18,academic,8,no_known_disabilities,False
22999,1050-51,Elf,rowan,female,Liora,Moondrift,Liora Moondrift,18,academic,2,no_known_disabilities,False
23000,1050-51,Dwarf,flint,female,Tanni,Greymine,Tanni Greymine,18,no_qualifications,4,no_known_disabilities,True
23001,1050-51,Elf,yew,female,Silrien,Veilkeeper,Silrien Veilkeeper,18,academic,8,no_known_disabilities,False
23002,1050-51,Elf,holly,female,Sirella,Leafillum,Sirella Leafillum,18,academic,5,mental_health_disability,False
23003,1050-51,Elf,yew,female,Silrien,Everjudged,Silrien Everjudged,18,vocational,6,no_known_disabilities,False
23004,1050-51,Elf,baobab,female,Inyara,Silkenroot,Inyara Silkenroot,18,academic,8,no_known_disabilities,False
23005,1050-51,Dwarf,flint,male,Kurn,Pickface,Kurn Pickface,19,vocational,2,physical_disability,False
23006,1050-51,Dwarf,bismuth,male,Calo,Schemelight,Calo Schemelight,18,vocational,5,no_known_disabilities,False
23007,1050-51,Elf,baobab,male,Olyrion,Cloakcypress,Olyrion Cloakcypress,18,academic,6,communication_difficulties,False
23008,1050-51,Elf,holly,male,Elarion,Inkweaver,Elarion Inkweaver,18,academic,5,no_known_disabilities,False
23009,1050-51,Dwarf,flint,male,Hask,Quarryhook,Hask Quarryhook,18,vocational,2,no_known_disabilities,True
23010,1050-51,Dwarf,obsidian,neuter,Sorell,Mindshade,Sorell Mindshade,18,academic,7,no_known_disabilities,False
23011,1050-51,Elf,ash,female,Elsha,Flameborn,Elsha Flameborn,18,academic,4,no_known_disabilities,False
23012,1050-51,Dwarf,sandstone,female,Mara,Wayweaver,Mara Wayweaver,18,academic,2,no_known_disabilities,True
23013,1050-51,Dwarf,alabaster,female,Merra,Steadmarble,Merra Steadmarble,18,vocational,3,no_known_disabilities,False
23014,1050-51,Elf,holly,female,Thessa,Memorybraid,Thessa Memorybraid,18,academic,7,no_known_disabilities,False
23015,1050-51,Dwarf,alabaster,female,Eska,Kindgrip,Eska Kindgrip,18,vocational,1,"physical_disability,specific_learning_disability",True
23016,1050-51,Dwarf,slate,male,Morten,Truelock,Morten Truelock,18,vocational,6,no_known_disabilities,False
23017,1050-51,Elf,rowan,male,Thairon,Nightfern,Thairon Nightfern,18,vocational,4,no_known_disabilities,False
23018,1050-51,Dwarf,alabaster,male,Halem,Homehewer,Halem Homehewer,18,no_qualifications,2,physical_disability,True
23019,1050-51,Dwarf,alabaster,male,Halem,Dusktiller,Halem Dusktiller,18,vocational,1,no_known_disabilities,True
23020,1050-51,Elf,holly,female,Riella,Birchquorum,Riella Birchquorum,18,academic,5,no_known_disabilities,True
23021,1050-51,Dwarf,bismuth,male,Dremel,Prismweft,Dremel Prismweft,18,academic,7,mental_health_disability,False
23022,1050-51,Dwarf,alabaster,male,Kallin,Dusktiller,Kallin Dusktiller,18,no_qualifications,3,no_known_disabilities,False
23023,1050-51,Elf,baobab,neuter,Lumael,Deepveil,Lumael Deepveil,18,academic,6,adhd,False
23024,1050-51,Dwarf,bismuth,female,Tirra,Thoughtcoil,Tirra Thoughtcoil,18,vocational,6,no_known_disabilities,False
23025,1050-51,Dwarf,flint,female,Marnie,Pickface,Marnie Pickface,18,no_qualifications,3,no_known_disabilities,True
23026,1050-51,Dwarf,malachite,male,Garrun,Rockmantle,Garrun Rockmantle,18,academic,4,no_known_disabilities,False
23027,1050-51,Dwarf,granite,female,Murna,Fortbinding,Murna Fortbinding,18,academic,5,no_known_disabilities,False
23028,1050-51,Elf,holly,male,Thalion,Greenquill,Thalion Greenquill,18,academic,4,no_known_disabilities,False
23029,1050-51,Dwarf,alabaster,male,Rivin,Mildclasp,Rivin Mildclasp,18,academic,5,no_known_disabilities,True
23030,1050-51,Dwarf,obsidian,female,Elura,Nightmantle,Elura Nightmantle,18,vocational,5,no_known_disabilities,True
23031,1050-51,Dwarf,slate,female,Brenna,Planeforge,Brenna Planeforge,18,academic,4,no_known_disabilities,True
23032,1050-51,Elf,ash,female,Elsha,Sootlace,Elsha Sootlace,18,academic,3,no_known_disabilities,True
23033,1050-51,Dwarf,granite,female,Skara,Rockward,Skara Rockward,18,vocational,8,no_known_disabilities,False
23034,1050-51,Elf,holly,male,Orien,Memorybraid,Orien Memorybraid,18,academic,8,autistic_spectrum,False
23035,1050-51,Elf,yew,female,Elindra,Quietbark,Elindra Quietbark,18,academic,2,no_known_disabilities,True
23036,1050-51,Dwarf,sandstone,male,Halden,Bridgeglen,Halden Bridgeglen,18,academic,3,deaf_or_hearing_impaired,False
23037,1050-51,Dwarf,granite,neuter,Varnim,Shieldbrow,Varnim Shieldbrow,18,academic,8,physical_disability,False
23038,1050-51,Elf,yew,neuter,Saenil,Verdictsong,Saenil Verdictsong,18,academic,8,no_known_disabilities,False
23039,1050-51,Dwarf,slate,male,Haskel,Truelock,Haskel Truelock,18,academic,5,no_known_disabilities,False
23040,1050-51,Dwarf,sandstone,male,Bram,Lightload,Bram Lightload,18,academic,2,no_known_disabilities,True
23041,1050-51,Elf,ash,female,Elsha,Cinderwake,Elsha Cinderwake,18,academic,2,no_known_disabilities,True
23042,1050-51,Elf,rowan,female,Rhialla,Songroot,Rhialla Songroot,18,vocational,5,no_known_disabilities,False
23043,1050-51,Elf,baobab,male,Olyrion,Goldmantle,Olyrion Goldmantle,18,academic,5,no_known_disabilities,False
23044,1050-51,Dwarf,sandstone,male,Fenik,Folkgrip,Fenik Folkgrip,18,academic,5,no_known_disabilities,False
23045,1050-51,Elf,baobab,female,Nirella,Deepveil,Nirella Deepveil,18,academic,6,no_known_disabilities,False
23046,1050-51,Dwarf,malachite,male,Frunn,Glowhammer,Frunn Glowhammer,18,vocational,6,no_known_disabilities,False
23047,1050-51,Dwarf,flint,female,Ulfa,Gravelhack,Ulfa Gravelhack,18,academic,2,deaf_or_hearing_impaired,True
23048,1050-51,Elf,ash,female,Noriel,Stormbark,Noriel Stormbark,18,academic,2,no_known_disabilities,True
23049,1050-51,Dwarf,alabaster,female,Vara,Claymantle,Vara Claymantle,21,academic,3,blind_or_visually_impaired,True
23050,1050-51,Dwarf,slate,male,Luthen,Greylatch,Luthen Greylatch,18,vocational,2,no_known_disabilities,False
23051,1050-51,Dwarf,sandstone,female,Zanna,Wayweaver,Zanna Wayweaver,19,vocational,4,no_known_disabilities,True
23052,1050-51,Dwarf,alabaster,male,Anric,Hearthbind,Anric Hearthbind,18,academic,7,mental_health_disability,False
23053,1050-51,Dwarf,alabaster,male,Jemin,Mosshearth,Jemin Mosshearth,18,academic,1,no_known_disabilities,True
23054,1050-51,Dwarf,slate,male,Frinn,Measurine,Frinn Measurine,18,vocational,3,dyslexia,True
23055,1050-51,Dwarf,slate,neuter,Lorn,Greylatch,Lorn Greylatch,18,academic,1,no_known_disabilities,True
23056,1050-51,Dwarf,malachite,male,Harnik,Filigree,Harnik Filigree,18,vocational,4,mental_health_disability,False
23057,1050-51,Elf,baobab,neuter,Phirael,Silkenroot,Phirael Silkenroot,18,academic,6,no_known_disabilities,False
23058,1050-51,Dwarf,flint,male,Durgan,Greymine,Durgan Greymine,18,no_qualifications,4,no_known_disabilities,True
23059,1050-51,Dwarf,bismuth,male,Jaskel,Brightloop,Jaskel Brightloop,18,vocational,3,communication_difficulties,False
23060,1050-51,Elf,holly,female,Elira,Emberhymn,Elira Emberhymn,18,academic,7,no_known_disabilities,False
23061,1050-51,Dwarf,flint,male,Rorik,Pickshard,Rorik Pickshard,18,no_qualifications,1,communication_difficulties,True
23062,1050-51,Dwarf,sandstone,female,Reya,Dealroot,Reya Dealroot,18,academic,3,physical_disability,True
23063,1050-51,Elf,holly,male,Vaelis,Lorebloom,Vaelis Lorebloom,18,academic,6,no_known_disabilities,False
23064,1050-51,Elf,yew,male,Thendrel,Loreshadow,Thendrel Loreshadow,18,academic,7,"mental_health_disability,specific_learning_disability,autistic_spectrum",False
23065,1050-51,Dwarf,sandstone,female,Freya,Guildmark,Freya Guildmark,18,academic,4,wheelchair_user,False
23066,1050-51,Elf,yew,female,Marenel,Thorncounsel,Marenel Thorncounsel,18,academic,8,no_known_disabilities,False
23067,1050-51,Dwarf,alabaster,female,Lira,Lowbrace,Lira Lowbrace,18,no_qualifications,1,physical_disability,True
23068,1050-51,Dwarf,granite,male,Drogar,Ironsanct,Drogar Ironsanct,18,vocational,6,no_known_disabilities,False
23069,1050-51,Elf,baobab,male,Thareon,Bloomthrone,Thareon Bloomthrone,18,academic,6,adhd,False
23070,1050-51,Elf,baobab,male,Thareon,Thronepetal,Thareon Thronepetal,18,academic,8,"mental_health_disability,adhd",False
23071,1050-51,Dwarf,slate,male,Varnel,Gridforge,Varnel Gridforge,18,vocational,5,deaf_or_hearing_impaired,True
23072,1050-51,Elf,palm,female,Ilara,Shellmantle,Ilara Shellmantle,18,academic,5,specific_learning_disability,False
23073,1050-51,Elf,yew,female,Ithira,Thorncounsel,Ithira Thorncounsel,18,vocational,6,deaf_or_hearing_impaired,True
23074,1050-51,Elf,holly,male,Elarion,Inkweaver,Elarion Inkweaver,18,academic,2,"specific_learning_disability,adhd,blind_or_visually_impaired",False
23075,1050-51,Elf,holly,male,Elarion,Greenquill,Elarion Greenquill,18,academic,3,no_known_disabilities,True
23076,1050-51,Dwarf,slate,female,Kilda,Tightfit,Kilda Tightfit,22,academic,6,no_known_disabilities,True
23077,1050-51,Elf,yew,female,Ithira,Honorflame,Ithira Honorflame,18,academic,4,no_known_disabilities,True
23078,1050-51,Dwarf,bismuth,neuter,Temin,Brightloop,Temin Brightloop,18,academic,5,no_known_disabilities,False
23079,1050-51,Dwarf,bismuth,male,Dremel,Ironglint,Dremel Ironglint,18,academic,2,no_known_disabilities,True
23080,1050-51,Dwarf,alabaster,female,Lira,Lightburrow,Lira Lightburrow,18,vocational,2,no_known_disabilities,True
23081,1050-51,Dwarf,sandstone,male,Tonvik,Dustline,Tonvik Dustline,18,vocational,2,no_known_disabilities,False
23082,1050-51,Elf,baobab,female,Inyara,Goldmantle,Inyara Goldmantle,18,academic,7,no_known_disabilities,True
23083,1050-51,Elf,palm,female,Mireya,Tidesong,Mireya Tidesong,18,vocational,3,adhd,False
23084,1050-51,Dwarf,slate,male,Droven,Dowelturn,Droven Dowelturn,18,academic,2,no_known_disabilities,False
23085,1050-51,Dwarf,slate,female,Thernis,Planeforge,Thernis Planeforge,18,academic,2,no_known_disabilities,True
23086,1050-51,Elf,holly,neuter,Aeren,Hearthpage,Aeren Hearthpage,18,vocational,6,no_known_disabilities,False
23087,1050-51,Elf,holly,male,Ferion,Elmscriptor,Ferion Elmscriptor,18,academic,5,no_known_disabilities,False
23088,1050-51,Elf,holly,male,Emroth,Memorybraid,Emroth Memorybraid,24,academic,8,autistic_spectrum,False
23089,1050-51,Elf,holly,male,Emroth,Scrollwarden,Emroth Scrollwarden,18,academic,8,no_known_disabilities,False
23090,1050-51,Elf,holly,female,Venia,Emberhymn,Venia Emberhymn,22,no_qualifications,8,no_known_disabilities,False
23091,1050-51,Dwarf,bismuth,female,Ferra,Brightloop,Ferra Brightloop,18,vocational,4,no_known_disabilities,False
23092,1050-51,Dwarf,malachite,male,Meldrak,Bronzeband,Meldrak Bronzeband,18,academic,1,no_known_disabilities,False
23093,1050-51,Dwarf,slate,female,Delra,Gridforge,Delra Gridforge,18,vocational,2,no_known_disabilities,True
23094,1050-51,Dwarf,slate,male,Ernin,Truelock,Ernin Truelock,18,academic,6,no_known_disabilities,True
23095,1050-51,Dwarf,slate,female,Thernis,Boltline,Thernis Boltline,23,vocational,4,no_known_disabilities,True
23096,1050-51,Dwarf,bismuth,male,Calo,Scribeglint,Calo Scribeglint,18,academic,7,no_known_disabilities,False
23097,1050-51,Dwarf,sandstone,male,Rodan,Tarryvale,Rodan Tarryvale,18,no_qualifications,4,"physical_disability,autistic_spectrum,blind_or_visually_impaired",True
23098,1050-51,Elf,ash,male,Varek,Ashmantle,Varek Ashmantle,18,vocational,6,autistic_spectrum,False
23099,1050-51,Elf,yew,male,Oloran,Verdictsong,Oloran Verdictsong,18,vocational,6,no_known_disabilities,False
23100,1050-51,Dwarf,flint,female,Elka,Greymine,Elka Greymine,18,vocational,3,"physical_disability,adhd",False
23101,1050-51,Dwarf,flint,male,Durgan,Stonebar,Durgan Stonebar,18,academic,8,no_known_disabilities,False
23102,1050-51,Elf,palm,male,Vaelo,Duneweaver,Vaelo Duneweaver,18,vocational,1,no_known_disabilities,False
23103,1050-51,Dwarf,flint,female,Tanni,Oregrind,Tanni Oregrind,18,no_qualifications,2,no_known_disabilities,False
23104,1050-51,Dwarf,flint,female,Droga,Flintroot,Droga Flintroot,20,no_qualifications,2,other_neurodivergence,True
23105,1050-51,Dwarf,sandstone,neuter,Remi,Dealroot,Remi Dealroot,18,academic,3,no_known_disabilities,False
23106,1050-51,Dwarf,alabaster,neuter,Orien,Hopegrind,Orien Hopegrind,18,academic,4,no_known_disabilities,False
23107,1050-51,Dwarf,malachite,neuter,Kimmil,Rockmantle,Kimmil Rockmantle,18,academic,5,no_known_disabilities,False
23108,1050-51,Dwarf,bismuth,female,Tirra,Inkspill,Tirra Inkspill,18,academic,3,no_known_disabilities,False
23109,1050-51,Dwarf,slate,neuter,Peln,Edgefitter,Peln Edgefitter,18,academic,7,no_known_disabilities,False
23110,1050-51,Dwarf,bismuth,female,Nirra,Gemlace,Nirra Gemlace,18,vocational,3,no_known_disabilities,False
23111,1050-51,Elf,baobab,male,Virellan,Ironlace,Virellan Ironlace,18,academic,3,no_known_disabilities,False
23112,1050-51,Elf,rowan,male,Jerren,Gladeweaver,Jerren Gladeweaver,18,academic,6,no_known_disabilities,True
23113,1050-51,Elf,yew,female,Elindra,Pactweaver,Elindra Pactweaver,18,academic,7,no_known_disabilities,False
23114,1050-51,Dwarf,sandstone,female,Elsha,Wayweaver,Elsha Wayweaver,18,academic,6,communication_difficulties,False
23115,1050-51,Elf,ash,female,Vaela,Cinderwake,Vaela Cinderwake,18,vocational,4,no_known_disabilities,False
23116,1050-51,Elf,yew,male,Valreth,Thorncounsel,Valreth Thorncounsel,18,academic,2,adhd,False
23117,1050-51,Dwarf,alabaster,female,Eska,Lightburrow,Eska Lightburrow,24,academic,1,dyslexia,False
23118,1050-51,Elf,rowan,female,Rhosen,Starpetal,Rhosen Starpetal,18,vocational,6,no_known_disabilities,True
23119,1050-51,Elf,holly,female,Neria,Scrollwarden,Neria Scrollwarden,18,academic,6,no_known_disabilities,False
23120,1050-51,Dwarf,alabaster,female,Tilda,Hearthbind,Tilda Hearthbind,18,no_qualifications,2,wheelchair_user,False
23121,1050-51,Dwarf,sandstone,neuter,Remi,Stonebroker,Remi Stonebroker,18,academic,2,no_known_disabilities,True
23122,1050-51,Dwarf,sandstone,female,Jessa,Stonebroker,Jessa Stonebroker,18,vocational,5,no_known_disabilities,False
23123,1050-51,Dwarf,alabaster,female,Eska,Wallmantle,Eska Wallmantle,18,no_qualifications,1,mental_health_disability,True
23124,1050-51,Elf,holly,male,Ferion,Boughchant,Ferion Boughchant,18,academic,6,no_known_disabilities,False
23125,1050-51,Dwarf,slate,female,Vilda,Truelock,Vilda Truelock,18,academic,4,no_known_disabilities,False
23126,1050-51,Elf,yew,female,Ithira,Sealbough,Ithira Sealbough,18,academic,1,no_known_disabilities,True
23127,1050-51,Elf,baobab,male,Thareon,Deepveil,Thareon Deepveil,18,academic,5,mental_health_disability,True
23128,1050-51,Dwarf,slate,male,Frinn,Edgefitter,Frinn Edgefitter,22,academic,3,no_known_disabilities,False
23129,1050-51,Dwarf,sandstone,female,Tyla,Cartvale,Tyla Cartvale,18,academic,1,no_known_disabilities,True
23130,1050-51,Elf,ash,male,Varek,Shardflicker,Varek Shardflicker,18,vocational,6,no_known_disabilities,False
